AC,AF,AR,AS,AST,AY,AwayTeam,B365A,B365D,B365H,BWA,BWD,BWH,Date,Day,Div,FTAG,FTHG,FTR,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,Month,Referee,VCA,VCD,VCH,Year,season
9.0,15.0,0.0,5.0,2.0,4.0,West Ham,4.5,3.3,1.8,4.5,3.25,1.75,2006-10-22,22,E0,0.0,1.0,H,9.0,14.0,0.0,13.0,5.0,0.0,1.0,H,3.0,Tottenham,4.3,3.4,1.7,10,S Bennett,4.5,3.4,1.75,06,0607
8.0,16.0,1.0,8.0,7.0,2.0,Bolton,2.75,3.1,2.37,3.05,3.15,2.2,2006-10-22,22,E0,1.0,0.0,A,7.0,12.0,0.0,24.0,11.0,0.0,0.0,D,2.0,Blackburn,2.8,3.0,2.4,10,M Dean,2.9,3.2,2.35,06,0607
5.0,21.0,0.0,13.0,5.0,3.0,Liverpool,4.0,3.25,1.9,3.9,3.15,1.9,2006-10-22,22,E0,0.0,2.0,H,5.0,14.0,0.0,10.0,8.0,0.0,1.0,H,1.0,Man United,4.0,3.1,1.85,10,G Poll,4.5,3.1,1.85,06,0607
7.0,14.0,0.0,11.0,8.0,1.0,Tottenham,2.0,3.3,3.6,2.1,3.2,3.25,2006-10-28,28,E0,0.0,0.0,D,7.0,14.0,0.0,9.0,2.0,0.0,0.0,D,3.0,Watford,2.1,3.1,3.2,10,U Rennie,2.0,3.3,3.5,06,0607
13.0,6.0,0.0,8.0,4.0,0.0,Reading,4.5,3.3,1.8,4.2,3.25,1.8,2006-10-28,28,E0,1.0,3.0,H,5.0,18.0,0.0,18.0,12.0,0.0,1.0,H,0.0,Portsmouth,4.0,3.2,1.8,10,P Dowd,4.35,3.2,1.85,06,0607
3.0,9.0,0.0,8.0,4.0,1.0,Charlton,4.5,3.3,1.8,5.0,3.4,1.65,2006-10-28,28,E0,0.0,0.0,D,10.0,12.0,0.0,20.0,10.0,0.0,0.0,D,1.0,Newcastle,4.0,3.2,1.8,10,M Dean,4.5,3.4,1.75,06,0607
4.0,17.0,0.0,7.0,5.0,1.0,Aston Villa,6.5,3.6,1.53,5.7,3.55,1.55,2006-10-28,28,E0,1.0,3.0,H,8.0,11.0,0.0,19.0,6.0,0.0,3.0,H,0.0,Liverpool,5.0,3.5,1.6,10,S Bennett,5.5,3.5,1.6,06,0607
7.0,12.0,0.0,10.0,7.0,0.0,Chelsea,1.3,4.5,12.0,1.3,4.6,9.0,2006-10-28,28,E0,2.0,0.0,A,8.0,15.0,0.0,6.0,2.0,1.0,0.0,A,2.0,Sheffield United,1.33,4.2,8.0,10,M Atkinson,1.3,4.5,11.0,06,0607
2.0,11.0,0.0,15.0,10.0,2.0,Man United,1.83,3.3,4.33,1.85,3.2,4.0,2006-10-28,28,E0,4.0,0.0,A,7.0,18.0,0.0,8.0,3.0,2.0,0.0,A,2.0,Bolton,1.9,3.2,3.6,10,R Styles,1.85,3.25,4.35,06,0607
3.0,21.0,0.0,2.0,2.0,3.0,Everton,9.0,4.0,1.4,7.8,4.25,1.35,2006-10-28,28,E0,1.0,1.0,D,16.0,6.0,0.0,26.0,12.0,1.0,0.0,A,2.0,Arsenal,7.2,4.0,1.37,10,M Riley,9.0,4.2,1.35,06,0607
4.0,12.0,0.0,15.0,7.0,2.0,Wigan,3.4,3.25,2.1,3.8,3.2,1.9,2006-10-28,28,E0,1.0,0.0,A,5.0,11.0,0.0,4.0,1.0,0.0,0.0,D,1.0,Fulham,3.6,3.2,1.9,10,G Poll,3.6,3.25,2.0,06,0607
8.0,10.0,0.0,13.0,7.0,1.0,Blackburn,2.75,3.2,2.5,3.05,3.15,2.2,2006-10-29,29,E0,1.0,2.0,H,5.0,16.0,0.0,9.0,5.0,0.0,1.0,H,1.0,West Ham,2.8,3.1,2.3,10,A Wiley,2.65,3.25,2.5,06,0607
1.0,22.0,0.0,4.0,0.0,4.0,Middlesbrough,3.0,3.1,2.37,3.25,3.15,2.1,2006-10-30,30,E0,0.0,1.0,H,9.0,16.0,0.0,14.0,5.0,0.0,1.0,H,2.0,Man City,2.8,3.1,2.3,10,H Webb,3.1,3.2,2.25,06,0607
0.0,12.0,0.0,12.0,6.0,2.0,Sheffield United,5.0,3.4,1.72,5.1,3.35,1.65,2006-11-04,04,E0,1.0,0.0,A,7.0,16.0,0.0,11.0,3.0,0.0,0.0,D,3.0,Newcastle,4.2,3.3,1.75,11,S Bennett,5.0,3.4,1.7,06,0607
3.0,14.0,0.0,9.0,3.0,2.0,Wigan,4.0,3.25,1.9,4.7,3.35,1.7,2006-11-04,04,E0,1.0,0.0,A,5.0,15.0,0.0,13.0,5.0,0.0,0.0,D,1.0,Bolton,4.2,3.3,1.75,11,M Clattenburg,4.5,3.4,1.75,06,0607
12.0,9.0,0.0,15.0,9.0,2.0,Man City,3.1,3.1,2.3,2.85,3.15,2.3,2006-11-04,04,E0,0.0,1.0,H,5.0,10.0,0.0,18.0,11.0,0.0,1.0,H,1.0,Charlton,2.8,3.1,2.3,11,C Foy,2.9,3.3,2.3,06,0607
10.0,17.0,0.0,5.0,3.0,1.0,Everton,2.5,3.1,2.8,2.65,3.15,2.45,2006-11-04,04,E0,0.0,1.0,H,4.0,8.0,0.0,5.0,3.0,0.0,0.0,D,0.0,Fulham,2.55,3.1,2.55,11,M Atkinson,2.5,3.25,2.65,06,0607
6.0,14.0,0.0,5.0,2.0,2.0,Reading,9.5,4.5,1.33,7.3,4.5,1.35,2006-11-04,04,E0,0.0,2.0,H,9.0,8.0,0.0,21.0,10.0,0.0,1.0,H,0.0,Liverpool,7.5,3.9,1.37,11,U Rennie,8.0,4.35,1.35,06,0607
5.0,9.0,0.0,8.0,5.0,1.0,Portsmouth,9.0,5.0,1.3,8.4,4.75,1.3,2006-11-04,04,E0,0.0,3.0,H,9.0,6.0,0.0,18.0,11.0,0.0,2.0,H,0.0,Man United,8.0,4.2,1.33,11,M Dean,9.0,5.0,1.3,06,0607
4.0,15.0,0.0,5.0,2.0,1.0,Middlesbrough,2.8,3.0,2.6,2.75,3.1,2.4,2006-11-04,04,E0,0.0,2.0,H,10.0,15.0,0.0,14.0,6.0,0.0,1.0,H,1.0,Watford,2.7,3.0,2.5,11,D Gallagher,2.7,3.2,2.5,06,0607
3.0,8.0,0.0,11.0,5.0,2.0,Arsenal,1.61,3.6,5.5,1.55,3.55,5.8,2006-11-05,05,E0,0.0,1.0,H,8.0,11.0,0.0,11.0,5.0,0.0,0.0,D,3.0,West Ham,1.6,3.6,4.8,11,R Styles,1.6,3.5,5.5,06,0607
10.0,15.0,1.0,17.0,10.0,5.0,Chelsea,1.72,3.4,5.0,1.65,3.4,5.0,2006-11-05,05,E0,1.0,2.0,H,7.0,15.0,0.0,8.0,3.0,1.0,1.0,D,3.0,Tottenham,1.7,3.4,4.3,11,G Poll,1.65,3.4,5.5,06,0607
3.0,13.0,0.0,5.0,3.0,3.0,Blackburn,3.75,3.2,2.0,3.75,3.25,1.9,2006-11-05,05,E0,0.0,2.0,H,4.0,15.0,0.0,8.0,5.0,0.0,1.0,H,1.0,Aston Villa,3.8,3.1,1.9,11,H Webb,4.0,3.25,1.9,06,0607
4.0,8.0,0.0,14.0,7.0,3.0,Man United,1.61,3.6,5.5,1.6,3.4,5.5,2006-11-11,11,E0,1.0,0.0,A,6.0,17.0,0.0,9.0,4.0,0.0,0.0,D,4.0,Blackburn,1.6,3.6,4.8,11,M Riley,1.55,3.5,6.0,06,0607
4.0,14.0,0.0,2.0,1.0,1.0,Watford,23.0,7.0,1.12,14.0,7.0,1.13,2006-11-11,11,E0,0.0,4.0,H,9.0,13.0,0.0,14.0,8.0,0.0,2.0,H,1.0,Chelsea,13.0,6.0,1.15,11,H Webb,15.0,7.0,1.14,06,0607
2.0,19.0,0.0,17.0,9.0,3.0,Aston Villa,3.75,3.2,2.0,3.25,3.15,2.1,2006-11-11,11,E0,1.0,0.0,A,6.0,16.0,0.0,10.0,4.0,1.0,0.0,A,2.0,Everton,3.2,3.1,2.1,11,P Dowd,3.3,3.25,2.1,06,0607
5.0,11.0,0.0,8.0,3.0,3.0,Newcastle,3.5,3.2,2.1,3.25,3.15,2.1,2006-11-11,11,E0,0.0,0.0,D,6.0,18.0,0.0,15.0,8.0,0.0,0.0,D,1.0,Man City,3.3,3.2,2.0,11,G Poll,3.75,3.2,2.0,06,0607
1.0,10.0,0.0,11.0,7.0,3.0,West Ham,3.25,3.2,2.2,3.3,3.2,2.05,2006-11-11,11,E0,0.0,1.0,H,7.0,7.0,0.0,11.0,8.0,0.0,0.0,D,1.0,Middlesbrough,3.0,3.1,2.2,11,M Halsey,3.0,3.25,2.25,06,0607
5.0,7.0,0.0,7.0,4.0,3.0,Fulham,4.33,3.3,1.83,4.15,3.3,1.8,2006-11-11,11,E0,1.0,1.0,D,19.0,11.0,0.0,23.0,12.0,0.0,0.0,D,0.0,Portsmouth,3.8,3.2,1.85,11,S Bennett,4.0,3.25,1.9,06,0607
5.0,6.0,0.0,6.0,4.0,1.0,Bolton,2.37,3.2,2.9,2.25,3.15,2.95,2006-11-11,11,E0,2.0,2.0,D,4.0,5.0,0.0,8.0,4.0,1.0,0.0,A,1.0,Sheffield United,2.45,3.1,2.65,11,A Wiley,2.35,3.25,2.8,06,0607
3.0,11.0,0.0,7.0,4.0,0.0,Charlton,4.0,3.25,1.9,3.95,3.25,1.85,2006-11-11,11,E0,2.0,3.0,H,2.0,18.0,0.0,8.0,5.0,0.0,2.0,H,2.0,Wigan,3.8,3.2,1.85,11,D Gallagher,4.35,3.3,1.8,06,0607
6.0,12.0,0.0,10.0,4.0,3.0,Liverpool,3.75,3.2,2.0,3.6,3.25,1.95,2006-11-12,12,E0,0.0,3.0,H,2.0,7.0,0.0,7.0,7.0,0.0,1.0,H,2.0,Arsenal,3.4,3.1,2.0,11,M Clattenburg,3.4,3.2,2.1,06,0607
2.0,7.0,0.0,9.0,3.0,1.0,Tottenham,2.25,3.2,3.1,2.25,3.15,2.95,2006-11-12,12,E0,1.0,3.0,H,7.0,14.0,0.0,8.0,4.0,1.0,2.0,H,1.0,Reading,2.3,3.1,2.8,11,R Styles,2.2,3.2,3.1,06,0607
14.0,10.0,0.0,22.0,15.0,1.0,Man United,1.36,4.33,9.0,1.35,4.5,7.4,2006-11-18,18,E0,2.0,1.0,A,0.0,19.0,0.0,5.0,3.0,1.0,1.0,D,1.0,Sheffield United,1.35,4.2,7.5,11,M Clattenburg,1.3,4.5,11.0,06,0607
5.0,18.0,0.0,8.0,4.0,3.0,Watford,5.5,3.6,1.61,5.9,3.5,1.55,2006-11-18,18,E0,1.0,2.0,H,9.0,14.0,0.0,17.0,11.0,1.0,1.0,D,1.0,Portsmouth,4.8,3.6,1.6,11,C Foy,5.5,3.5,1.6,06,0607
9.0,11.0,0.0,4.0,2.0,3.0,Charlton,4.0,3.25,1.9,3.75,3.25,1.9,2006-11-18,18,E0,0.0,2.0,H,4.0,6.0,0.0,11.0,4.0,0.0,1.0,H,0.0,Reading,3.8,3.2,1.85,11,G Poll,4.0,3.4,1.85,06,0607
12.0,3.0,0.0,17.0,10.0,0.0,Liverpool,2.0,3.2,3.75,2.0,3.25,3.4,2006-11-18,18,E0,0.0,0.0,D,2.0,14.0,0.0,1.0,1.0,0.0,0.0,D,0.0,Middlesbrough,2.1,3.1,3.2,11,L Mason,2.0,3.25,3.6,06,0607
8.0,14.0,0.0,13.0,2.0,0.0,Bolton,2.87,3.2,2.4,3.25,3.15,2.1,2006-11-18,18,E0,0.0,1.0,H,5.0,18.0,0.0,9.0,2.0,0.0,0.0,D,3.0,Everton,3.0,3.1,2.2,11,U Rennie,3.0,3.25,2.25,06,0607
0.0,12.0,0.0,7.0,2.0,1.0,Fulham,3.5,3.2,2.1,3.25,3.15,2.1,2006-11-18,18,E0,1.0,3.0,H,5.0,22.0,0.0,15.0,7.0,0.0,3.0,H,1.0,Man City,3.1,3.0,2.2,11,A Wiley,3.25,3.25,2.1,06,0607
6.0,8.0,0.0,7.0,1.0,4.0,West Ham,17.0,5.75,1.18,10.0,6.0,1.2,2006-11-18,18,E0,0.0,1.0,H,5.0,10.0,0.0,19.0,9.0,0.0,1.0,H,1.0,Chelsea,10.0,5.0,1.22,11,M Dean,12.0,5.5,1.22,06,0607
1.0,9.0,0.0,2.0,1.0,5.0,Newcastle,13.0,5.0,1.25,8.4,4.75,1.3,2006-11-18,18,E0,1.0,1.0,D,11.0,10.0,0.0,23.0,10.0,1.0,0.0,A,2.0,Arsenal,9.0,4.6,1.27,11,M Atkinson,11.0,4.5,1.3,06,0607
5.0,16.0,1.0,13.0,5.0,1.0,Tottenham,2.87,3.2,2.4,2.6,3.15,2.5,2006-11-19,19,E0,1.0,1.0,D,4.0,17.0,1.0,6.0,3.0,0.0,1.0,H,0.0,Blackburn,2.75,3.0,2.45,11,P Dowd,2.75,3.25,2.4,06,0607
6.0,11.0,0.0,7.0,3.0,0.0,Aston Villa,2.9,3.2,2.37,2.65,3.15,2.45,2006-11-19,19,E0,0.0,0.0,D,6.0,6.0,0.0,14.0,5.0,0.0,0.0,D,1.0,Wigan,2.7,3.1,2.4,11,S Bennett,2.75,3.25,2.4,06,0607
9.0,22.0,0.0,13.0,5.0,4.0,Sheffield United,4.5,3.3,1.8,3.95,3.25,1.85,2006-11-25,25,E0,0.0,1.0,H,5.0,16.0,0.0,12.0,7.0,0.0,1.0,H,2.0,West Ham,4.2,3.3,1.75,11,M Riley,5.0,3.4,1.7,06,0607
2.0,20.0,0.0,6.0,2.0,1.0,Man City,8.5,3.75,1.44,6.0,4.5,1.4,2006-11-25,25,E0,0.0,1.0,H,8.0,9.0,0.0,12.0,6.0,0.0,0.0,D,2.0,Liverpool,7.0,3.8,1.4,11,R Styles,8.0,4.0,1.4,06,0607
3.0,14.0,0.0,8.0,2.0,3.0,Reading,3.3,3.1,2.2,3.5,3.15,2.0,2006-11-25,25,E0,1.0,0.0,A,4.0,6.0,1.0,10.0,4.0,1.0,0.0,A,0.0,Fulham,3.2,3.1,2.1,11,D Gallagher,3.3,3.25,2.1,06,0607
7.0,13.0,0.0,9.0,6.0,0.0,Everton,2.5,3.25,2.7,2.5,3.15,2.6,2006-11-25,25,E0,1.0,1.0,D,6.0,16.0,0.0,16.0,8.0,0.0,0.0,D,2.0,Charlton,2.55,3.1,2.55,11,A Wiley,2.4,3.25,2.75,06,0607
11.0,8.0,0.0,14.0,7.0,4.0,Arsenal,2.0,3.3,3.6,1.9,3.25,3.75,2006-11-25,25,E0,1.0,3.0,H,7.0,11.0,0.0,10.0,8.0,1.0,2.0,H,3.0,Bolton,2.0,3.1,3.4,11,M Dean,2.0,3.25,3.5,06,0607
4.0,11.0,0.0,9.0,4.0,3.0,Middlesbrough,4.5,3.3,1.8,4.4,3.3,1.75,2006-11-25,25,E0,1.0,1.0,D,9.0,18.0,0.0,11.0,4.0,1.0,1.0,D,1.0,Aston Villa,4.0,3.2,1.8,11,P Walton,4.5,3.4,1.75,06,0607
2.0,12.0,0.0,13.0,7.0,3.0,Chelsea,2.8,3.1,2.5,2.75,3.15,2.4,2006-11-26,26,E0,1.0,1.0,D,3.0,16.0,0.0,8.0,5.0,0.0,1.0,H,1.0,Man United,2.8,3.0,2.4,11,H Webb,2.75,3.1,2.5,06,0607
3.0,12.0,0.0,7.0,2.0,2.0,Portsmouth,3.1,3.1,2.3,3.05,3.15,2.2,2006-11-26,26,E0,0.0,1.0,H,10.0,13.0,0.0,13.0,10.0,0.0,0.0,D,2.0,Newcastle,3.0,3.1,2.2,11,M Halsey,3.0,3.25,2.25,06,0607
2.0,17.0,0.0,10.0,5.0,4.0,Wigan,4.5,3.3,1.8,4.4,3.3,1.75,2006-11-26,26,E0,1.0,3.0,H,3.0,12.0,0.0,11.0,6.0,1.0,2.0,H,2.0,Tottenham,4.3,3.4,1.7,11,M Clattenburg,4.5,3.4,1.75,06,0607
1.0,10.0,0.0,17.0,7.0,1.0,Sheffield United,3.3,3.1,2.2,3.05,3.15,2.2,2006-11-28,28,E0,1.0,0.0,A,6.0,20.0,1.0,9.0,6.0,0.0,0.0,D,3.0,Watford,3.1,3.0,2.2,11,M Atkinson,3.2,3.2,2.2,06,0607
2.0,15.0,0.0,7.0,4.0,1.0,Everton,9.5,4.5,1.33,8.4,4.75,1.3,2006-11-29,29,E0,0.0,3.0,H,3.0,15.0,0.0,18.0,6.0,0.0,1.0,H,1.0,Man United,8.5,4.4,1.3,11,M Halsey,9.5,4.6,1.3,06,0607
1.0,13.0,0.0,3.0,1.0,3.0,Portsmouth,7.5,4.0,1.44,7.0,3.75,1.45,2006-11-29,29,E0,0.0,0.0,D,5.0,13.0,0.0,15.0,4.0,0.0,0.0,D,1.0,Liverpool,6.5,4.0,1.4,11,A Wiley,7.0,3.6,1.5,06,0607
6.0,15.0,1.0,7.0,2.0,5.0,Arsenal,1.57,3.6,6.0,1.6,3.4,5.5,2006-11-29,29,E0,1.0,2.0,H,6.0,17.0,0.0,13.0,7.0,1.0,2.0,H,4.0,Fulham,1.65,3.5,4.5,11,H Webb,1.6,3.5,5.5,06,0607
5.0,11.0,0.0,11.0,8.0,0.0,Man City,4.33,3.3,1.83,4.2,3.25,1.8,2006-11-29,29,E0,3.0,1.0,A,1.0,15.0,0.0,6.0,4.0,2.0,0.0,A,1.0,Aston Villa,4.0,3.2,1.8,11,M Dean,4.35,3.4,1.8,06,0607
5.0,13.0,0.0,16.0,10.0,1.0,Chelsea,1.66,3.6,5.0,1.55,3.5,5.9,2006-11-29,29,E0,1.0,0.0,A,3.0,13.0,0.0,9.0,3.0,1.0,0.0,A,3.0,Bolton,1.65,3.5,4.5,11,S Bennett,1.65,3.5,5.0,06,0607
2.0,15.0,0.0,7.0,4.0,2.0,Tottenham,5.0,3.5,1.66,5.75,3.6,1.55,2006-12-02,02,E0,0.0,3.0,H,3.0,15.0,0.0,6.0,5.0,0.0,2.0,H,1.0,Arsenal,5.0,3.5,1.6,12,G Poll,5.5,3.25,1.65,06,0607
3.0,13.0,0.0,4.0,2.0,2.0,Fulham,4.0,3.25,1.9,3.85,3.2,1.9,2006-12-02,02,E0,0.0,2.0,H,3.0,19.0,0.0,10.0,6.0,0.0,2.0,H,2.0,Blackburn,3.3,3.2,2.0,12,S Bennett,4.0,3.25,1.9,06,0607
9.0,16.0,0.0,11.0,7.0,3.0,Man United,1.57,3.6,6.0,1.55,3.6,5.5,2006-12-02,02,E0,2.0,1.0,A,6.0,12.0,0.0,13.0,5.0,1.0,0.0,A,2.0,Middlesbrough,1.55,3.6,5.2,12,C Foy,1.55,3.5,6.0,06,0607
7.0,19.0,0.0,8.0,4.0,4.0,Aston Villa,3.25,3.2,2.2,3.05,3.15,2.2,2006-12-02,02,E0,2.0,2.0,D,6.0,14.0,1.0,18.0,6.0,1.0,0.0,A,2.0,Portsmouth,3.1,3.0,2.2,12,U Rennie,3.1,3.25,2.2,06,0607
4.0,15.0,0.0,12.0,7.0,3.0,Bolton,2.87,3.2,2.4,2.9,3.15,2.3,2006-12-02,02,E0,0.0,1.0,H,5.0,11.0,0.0,10.0,3.0,0.0,1.0,H,0.0,Reading,2.8,3.0,2.4,12,A Wiley,2.9,3.2,2.35,06,0607
3.0,14.0,0.0,8.0,4.0,1.0,Charlton,3.3,3.1,2.2,3.15,3.15,2.15,2006-12-02,02,E0,1.0,2.0,H,12.0,11.0,0.0,26.0,10.0,1.0,0.0,A,1.0,Sheffield United,3.0,3.1,2.2,12,P Dowd,3.25,3.3,2.1,06,0607
2.0,14.0,0.0,9.0,6.0,2.0,Liverpool,2.0,3.2,3.75,2.0,3.15,3.5,2006-12-02,02,E0,4.0,0.0,A,8.0,9.0,0.0,15.0,6.0,4.0,0.0,A,2.0,Wigan,2.1,3.1,3.2,12,M Riley,2.1,3.2,3.4,06,0607
14.0,9.0,0.0,16.0,11.0,2.0,West Ham,4.0,3.25,1.9,4.1,3.15,1.85,2006-12-03,03,E0,0.0,2.0,H,3.0,16.0,0.0,8.0,5.0,0.0,0.0,D,2.0,Everton,3.8,3.2,1.85,12,M Atkinson,4.0,3.2,1.9,06,0607
8.0,16.0,0.0,6.0,4.0,3.0,Watford,6.0,3.6,1.57,5.5,3.4,1.6,2006-12-04,04,E0,0.0,0.0,D,9.0,12.0,0.0,14.0,12.0,0.0,0.0,D,1.0,Man City,4.7,3.4,1.65,12,M Clattenburg,6.0,3.6,1.55,06,0607
4.0,12.0,0.0,5.0,3.0,2.0,Blackburn,2.8,3.1,2.5,2.65,3.15,2.45,2006-12-05,05,E0,0.0,1.0,H,5.0,10.0,0.0,13.0,10.0,0.0,0.0,D,1.0,Charlton,2.55,3.1,2.55,12,C Foy,2.65,3.25,2.5,06,0607
5.0,16.0,1.0,6.0,3.0,3.0,Middlesbrough,5.0,3.4,1.72,5.1,3.35,1.65,2006-12-05,05,E0,1.0,2.0,H,7.0,10.0,1.0,22.0,11.0,0.0,0.0,D,0.0,Tottenham,4.2,3.3,1.75,12,M Halsey,5.0,3.4,1.7,06,0607
8.0,13.0,0.0,14.0,5.0,1.0,Reading,4.0,3.25,1.9,3.8,3.2,1.9,2006-12-06,06,E0,2.0,3.0,H,1.0,11.0,0.0,14.0,8.0,2.0,1.0,A,1.0,Newcastle,3.2,3.1,2.1,12,R Styles,3.6,3.25,2.0,06,0607
9.0,16.0,0.0,9.0,4.0,3.0,Wigan,3.6,3.3,2.0,3.8,3.2,1.9,2006-12-06,06,E0,2.0,0.0,A,7.0,12.0,0.0,13.0,6.0,0.0,0.0,D,0.0,West Ham,3.6,3.2,1.9,12,A Wiley,3.6,3.25,2.0,06,0607
4.0,11.0,0.0,12.0,5.0,4.0,Everton,3.25,3.2,2.2,2.95,3.15,2.25,2006-12-09,09,E0,0.0,2.0,H,6.0,20.0,0.0,13.0,8.0,0.0,2.0,H,2.0,Portsmouth,3.1,3.1,2.15,12,M Clattenburg,3.1,3.2,2.2,06,0607
9.0,11.0,0.0,12.0,3.0,4.0,Charlton,6.0,4.0,1.53,6.25,4.0,1.45,2006-12-09,09,E0,1.0,5.0,H,5.0,7.0,0.0,13.0,9.0,1.0,2.0,H,2.0,Tottenham,5.0,3.5,1.6,12,M Dean,6.5,3.75,1.5,06,0607
4.0,7.0,0.0,8.0,3.0,1.0,Wigan,3.6,3.2,2.05,3.8,3.2,1.9,2006-12-09,09,E0,1.0,1.0,D,7.0,10.0,0.0,13.0,7.0,1.0,0.0,A,2.0,Middlesbrough,3.3,3.2,2.0,12,S Bennett,3.5,3.25,2.0,06,0607
4.0,19.0,1.0,15.0,7.0,3.0,Man City,9.0,4.33,1.36,8.4,4.75,1.3,2006-12-09,09,E0,1.0,3.0,H,7.0,15.0,0.0,20.0,11.0,0.0,2.0,H,1.0,Man United,6.5,4.0,1.4,12,G Poll,9.0,5.0,1.3,06,0607
5.0,12.0,0.0,6.0,1.0,1.0,Reading,2.62,3.2,2.6,2.5,3.15,2.6,2006-12-09,09,E0,0.0,0.0,D,2.0,14.0,0.0,8.0,5.0,0.0,0.0,D,0.0,Watford,2.55,3.1,2.55,12,C Foy,2.5,3.25,2.65,06,0607
3.0,11.0,0.0,3.0,1.0,2.0,West Ham,5.0,3.3,1.75,4.7,3.35,1.7,2006-12-09,09,E0,0.0,4.0,H,4.0,11.0,0.0,17.0,10.0,0.0,1.0,H,2.0,Bolton,4.0,3.2,1.8,12,H Webb,4.35,3.3,1.8,06,0607
4.0,5.0,0.0,16.0,8.0,2.0,Newcastle,3.4,3.25,2.15,3.4,3.15,2.05,2006-12-09,09,E0,3.0,1.0,A,7.0,10.0,1.0,13.0,7.0,2.0,0.0,A,1.0,Blackburn,3.2,3.1,2.1,12,D Gallagher,3.3,3.25,2.1,06,0607
1.0,8.0,0.0,5.0,3.0,1.0,Fulham,9.5,4.5,1.33,8.4,4.75,1.3,2006-12-09,09,E0,0.0,4.0,H,14.0,7.0,0.0,32.0,19.0,0.0,0.0,D,1.0,Liverpool,7.5,4.2,1.35,12,U Rennie,9.5,4.35,1.33,06,0607
5.0,16.0,0.0,11.0,4.0,2.0,Arsenal,5.0,3.4,1.72,4.85,3.45,1.65,2006-12-10,10,E0,1.0,1.0,D,4.0,16.0,0.0,20.0,7.0,0.0,0.0,D,2.0,Chelsea,4.2,3.3,1.75,12,A Wiley,5.0,3.4,1.7,06,0607
4.0,16.0,0.0,7.0,5.0,1.0,Aston Villa,2.6,3.2,2.62,2.4,3.15,2.75,2006-12-11,11,E0,2.0,2.0,D,10.0,11.0,0.0,16.0,10.0,1.0,0.0,A,2.0,Sheffield United,2.5,3.0,2.7,12,M Halsey,2.5,3.2,2.7,06,0607
2.0,13.0,0.0,6.0,1.0,2.0,Newcastle,13.0,6.0,1.2,9.0,5.75,1.23,2006-12-13,13,E0,0.0,1.0,H,7.0,16.0,0.0,15.0,8.0,0.0,0.0,D,2.0,Chelsea,9.5,4.8,1.25,12,P Dowd,12.0,6.0,1.2,06,0607
7.0,7.0,0.0,9.0,3.0,0.0,Arsenal,1.72,3.5,4.75,1.75,3.35,4.3,2006-12-13,13,E0,1.0,0.0,A,4.0,10.0,0.0,15.0,7.0,0.0,0.0,D,1.0,Wigan,1.7,3.4,4.3,12,R Styles,1.75,3.4,4.5,06,0607
4.0,13.0,0.0,7.0,5.0,2.0,Portsmouth,7.5,4.33,1.4,6.0,4.5,1.4,2006-12-16,16,E0,2.0,2.0,D,7.0,13.0,0.0,14.0,8.0,1.0,0.0,A,0.0,Arsenal,7.5,4.2,1.35,12,S Bennett,8.0,4.0,1.4,06,0607
2.0,19.0,0.0,7.0,3.0,4.0,Bolton,2.87,3.2,2.4,3.15,3.15,2.15,2006-12-16,16,E0,1.0,0.0,A,8.0,16.0,0.0,15.0,9.0,0.0,0.0,D,0.0,Aston Villa,3.2,3.1,2.1,12,M Clattenburg,3.1,3.2,2.2,06,0607
8.0,5.0,0.0,22.0,10.0,1.0,Liverpool,1.53,3.8,6.0,1.6,3.4,5.5,2006-12-16,16,E0,3.0,0.0,A,2.0,9.0,0.0,7.0,2.0,1.0,0.0,A,1.0,Charlton,1.65,3.5,4.5,12,H Webb,1.55,3.6,6.0,06,0607
8.0,18.0,0.0,11.0,8.0,0.0,Watford,5.0,3.4,1.72,5.5,3.4,1.6,2006-12-16,16,E0,1.0,2.0,H,4.0,7.0,0.0,11.0,6.0,0.0,0.0,D,0.0,Newcastle,4.9,3.5,1.6,12,M Atkinson,5.0,3.25,1.75,06,0607
3.0,8.0,0.0,10.0,7.0,2.0,Blackburn,3.4,3.25,2.1,3.55,3.15,2.0,2006-12-16,16,E0,2.0,1.0,A,9.0,17.0,0.0,10.0,5.0,0.0,1.0,H,1.0,Reading,3.6,3.2,1.9,12,G Poll,3.6,3.25,2.0,06,0607
2.0,12.0,0.0,11.0,7.0,2.0,Sheffield United,4.33,3.4,1.8,4.0,3.25,1.85,2006-12-16,16,E0,1.0,0.0,A,6.0,10.0,0.0,14.0,6.0,1.0,0.0,A,0.0,Wigan,3.8,3.2,1.85,12,P Walton,4.35,3.2,1.85,06,0607
11.0,10.0,0.0,19.0,11.0,2.0,Man United,1.44,4.0,6.5,1.45,3.85,6.5,2006-12-17,17,E0,0.0,1.0,H,1.0,25.0,0.0,10.0,4.0,0.0,0.0,D,3.0,West Ham,1.45,3.9,6.0,12,P Dowd,1.45,4.0,7.0,06,0607
6.0,8.0,0.0,18.0,9.0,1.0,Chelsea,1.57,3.8,5.5,1.55,3.5,6.0,2006-12-17,17,E0,3.0,2.0,A,5.0,17.0,0.0,3.0,1.0,0.0,1.0,H,1.0,Everton,1.55,3.7,5.0,12,M Halsey,1.5,3.6,7.0,06,0607
